IntrusionsBndys_Delamerian,IntrusionsBndys_Esk,IntrusionsBndys_HunterBown,IntrusionsBndys_KanimblanTablelands,IntrusionsBndys_Tabberabberan,MetamorphicBoundaries_Benambran,MetamorphicBoundaries_Delamerian,MetamorphicBoundaries_Esk,MetamorphicBoundaries_HunterBowen,MetamorphicBoundaries_KanimblanTablelands,MetamorphicBoundaries_Olarian,MetamorphicBoundaries_Tabberabberan,MetamorphicContactIsograds_Delamerian,MetamorphicIsograds_Delamerian,MetamorphicIsograds_Esk,MetamorphicIsograds_HunterBowen,MetamorphicIsograds_KanimblanTablelands,MetamorphicIsograds_Olarian,MetamorphicIsograds_Tabberabberan,RockUnitBndyFaults_BlanchetownClay,RockUnitBndyFaults_BookpurnongFm,RockUnitBndyFaults_CalivilFormation,RockUnitBndyFaults_CIP,RockUnitBndyFaults_CSP,RockUnitBndyFaults_CUR,RockUnitBndyFaults_DLO,RockUnitBndyFaults_DuddoLimestone,RockUnitBndyFaults_EttrickFormation,RockUnitBndyFaults_GeeraClay,RockUnitBndyFaults_LAO,RockUnitBndyFaults_LoxtonSands,RockUnitBndyFaults_MurrayBasinQuaternaryCover,RockUnitBndyFaults_PMIP,RockUnitBndyFaults_PTB,RockUnitBndyFaults_RenmarkGroup,RockUnitBndyFaults_THO,RockUnitBndyFaults_WDB,RockUnitBndyFaults_WinnamboolFormation
1.61,1.93,5.63,2.58,1.01,0.62,0.41,5.46,4.81,2.51,2.64,0.5,2.04,3.2,1.87,6.12,3.65,3.04,1.03,2.32,3.39,1.05,1.4,0.0,2.64,0.12,3.42,3.44,2.76,0.0,2.16,0.77,1.1,1.13,0.82,0.8,0.0,3.25
7.47,0.96,0.8,1.22,2.1,0.08,2.38,0.22,0.08,0.08,8.42,0.08,7.94,8.99,0.94,0.77,1.2,8.6,2.09,8.25,8.9,6.04,0.45,0.0,8.42,5.54,9.35,9.34,8.25,0.08,7.82,5.97,0.31,0.06,6.03,2.29,3.43,9.13
6.52,1.6,1.73,0.36,1.14,0.1,2.61,1.08,0.51,0.1,7.45,0.1,6.97,8.02,1.58,1.72,0.34,7.63,1.13,7.29,8.01,5.18,0.6,0.01,7.45,4.62,8.4,8.39,7.35,0.01,6.9,5.11,0.01,0.01,5.18,1.36,2.46,8.18
7.44,0.16,0.06,0.36,1.74,0.45,0.27,0.45,0.07,1.67,8.9,0.45,8.23,9.45,0.15,0.35,0.35,9.28,1.82,8.3,8.32,5.47,0.04,0.03,8.23,5.36,8.99,9.07,7.77,0.45,7.37,5.37,0.49,0.2,5.45,3.87,4.35,8.56
1.61,2.04,5.85,2.86,1.12,0.82,0.56,5.66,5.04,2.36,2.42,0.22,1.87,2.98,1.98,6.33,3.81,2.79,1.11,2.19,3.31,1.1,1.6,0.01,2.42,0.04,3.31,3.36,2.7,0.04,2.18,0.95,0.86,1.26,1.01,0.68,0.04,3.18
3.63,2.12,3.33,0.93,0.18,0.01,1.57,3.27,2.33,1.72,5.19,0.27,4.47,5.73,2.06,3.82,1.19,5.67,0.17,4.49,4.63,1.71,0.86,0.0,4.73,1.57,5.24,5.33,4.03,0.0,3.62,1.63,0.78,1.1,1.7,2.15,1.34,4.86
2.13,4.91,7.24,2.51,0.05,0.76,0.76,7.04,6.01,0.76,3.64,0.76,2.66,3.81,4.86,7.36,2.18,4.05,0.0,0.99,0.86,0.56,0.99,0.02,0.79,2.02,1.63,1.67,0.62,0.01,0.31,0.02,0.56,0.95,0.76,4.1,0.31,1.08
0.15,5.68,8.99,4.61,0.03,0.14,0.14,8.93,7.99,0.14,1.66,0.14,0.14,1.67,5.63,9.4,4.7,1.99,0.34,0.14,0.14,0.14,3.48,0.0,1.66,0.03,0.14,0.14,0.09,0.22,0.14,0.0,0.47,0.14,0.14,3.62,0.03,0.14
3.33,0.22,4.28,2.06,0.05,0.07,0.99,4.0,3.52,1.41,4.17,0.04,3.68,4.73,0.17,4.68,2.04,4.4,0.13,4.01,5.03,2.61,0.28,0.0,4.17,1.33,5.13,5.16,4.37,0.04,3.82,2.26,0.07,2.66,2.27,0.07,0.21,4.98
7.64,0.07,0.01,0.41,2.1,0.67,0.22,0.67,0.12,1.61,9.02,0.67,8.39,9.58,0.04,0.06,0.4,9.37,2.19,8.49,8.63,5.74,0.04,0.15,8.58,5.56,9.27,9.35,8.06,0.67,7.65,5.65,0.85,0.54,5.72,3.75,4.31,8.86
8.14,0.14,0.04,1.26,2.92,0.74,1.86,0.19,0.09,0.19,9.23,0.74,8.71,9.8,0.14,0.01,1.29,9.45,2.9,8.95,9.43,6.52,0.09,0.06,9.23,6.13,10.01,10.02,8.81,0.72,8.39,6.46,1.08,0.22,6.52,3.24,4.24,9.67
0.03,4.01,7.96,4.62,0.55,0.26,0.0,7.76,7.16,1.43,0.4,0.66,0.77,0.98,3.96,8.43,5.76,0.69,0.55,0.83,2.23,0.78,3.72,0.0,0.4,0.01,1.97,2.08,1.41,0.7,1.43,0.47,0.41,0.45,0.67,1.06,0.01,1.84
3.88,0.98,3.22,1.31,0.13,0.16,1.72,3.02,2.44,1.9,5.07,0.8,4.49,5.63,0.89,3.68,1.29,5.4,0.17,4.69,5.31,2.53,0.57,0.0,5.07,1.94,5.78,5.76,4.66,0.02,4.21,2.46,0.21,1.5,2.53,0.88,0.85,5.53
6.97,3.55,3.47,0.28,0.19,0.21,3.54,2.51,0.46,0.21,8.76,0.21,7.97,9.26,4.07,3.34,0.26,9.27,0.17,6.85,6.72,3.63,0.06,0.04,6.19,5.33,7.49,7.53,6.42,0.1,5.99,3.61,0.17,0.11,3.76,6.23,3.22,6.94
5.05,5.35,5.31,1.1,0.01,0.07,1.06,4.47,2.86,0.07,6.84,0.01,6.03,7.2,5.53,5.1,1.09,7.33,0.22,4.49,4.37,1.16,0.25,0.04,3.76,3.82,5.14,5.17,4.14,0.0,3.56,1.14,0.83,1.35,1.56,5.62,1.21,4.58
0.48,4.7,8.46,4.67,0.8,1.04,0.03,8.31,7.59,1.04,0.23,1.04,0.47,0.57,4.64,8.96,5.57,0.62,0.8,0.11,1.24,0.02,4.13,0.0,0.23,0.0,0.96,1.11,0.39,1.21,0.41,0.0,0.37,0.09,0.15,2.06,0.03,0.81
8.15,0.23,0.05,1.13,2.96,0.8,1.75,0.24,0.08,0.24,9.26,0.8,8.73,9.83,0.22,0.07,1.16,9.5,2.95,8.96,9.42,6.51,0.12,0.04,9.26,6.13,10.0,10.02,8.8,0.8,8.38,6.44,1.0,0.1,6.5,3.3,4.28,9.66
7.47,0.12,0.03,0.33,1.79,0.49,0.32,0.49,0.05,1.69,8.92,0.49,8.25,9.47,0.12,0.39,0.32,9.29,1.87,8.32,8.36,5.5,0.07,0.01,8.27,5.39,9.02,9.1,7.81,0.49,7.41,5.41,0.55,0.21,5.48,3.86,4.34,8.6
2.53,1.02,4.91,2.71,0.24,0.2,0.2,4.7,4.13,1.89,3.41,0.3,2.89,3.97,0.96,5.36,2.79,3.7,0.23,3.21,4.27,1.93,0.75,0.0,3.41,0.53,4.32,4.35,3.63,0.01,3.05,1.53,0.74,1.96,1.55,0.23,0.2,4.17
1.15,2.5,6.5,3.68,0.43,1.25,0.35,6.27,5.72,1.87,1.92,0.6,1.57,2.48,2.45,6.94,4.32,2.12,0.44,1.91,3.23,1.23,2.29,0.01,1.92,0.01,3.13,3.25,2.55,0.01,2.27,1.18,0.17,1.25,1.3,0.12,0.01,3.03
7.06,0.65,0.91,0.82,1.87,0.15,1.71,0.15,0.31,0.83,8.16,0.15,7.63,8.72,0.63,0.89,0.8,8.4,1.86,7.87,8.39,5.49,0.01,0.0,8.16,5.07,8.95,8.94,7.76,0.15,7.34,5.43,0.38,0.18,5.48,2.27,3.18,8.63
1.89,3.87,6.13,1.45,0.61,1.14,0.64,6.01,4.98,1.78,3.67,1.16,2.88,4.07,3.82,6.32,2.24,4.16,0.6,1.95,1.83,0.58,0.71,0.0,1.91,1.33,2.52,2.59,1.33,0.24,0.97,0.0,0.31,0.48,0.57,3.2,0.26,2.06
0.5,3.09,7.14,4.36,0.42,0.7,0.34,6.87,6.37,1.57,1.5,0.4,1.52,2.09,3.04,7.55,4.9,1.58,0.41,1.79,3.2,1.32,2.9,0.0,1.49,0.03,3.02,3.17,2.45,0.06,2.36,1.27,0.36,1.07,1.37,0.03,0.06,2.89
9.39,0.01,0.17,0.62,3.82,2.42,1.33,0.43,0.22,0.43,10.72,2.42,10.11,11.28,0.17,0.17,0.62,11.03,3.91,10.23,10.38,7.49,0.01,0.1,10.31,7.3,11.03,11.11,9.81,2.42,9.41,7.4,2.15,1.38,7.48,5.09,5.87,10.61
2.05,4.14,6.31,1.58,0.37,1.41,0.66,6.14,5.12,1.51,3.8,1.33,2.98,4.15,4.08,6.44,2.03,4.28,0.37,1.83,1.7,0.65,0.52,0.08,1.68,1.6,2.43,2.49,1.27,0.08,0.91,0.08,0.08,0.49,0.67,3.47,0.08,1.93
2.19,5.12,7.51,2.78,0.02,0.55,0.55,7.31,6.25,0.55,3.6,0.55,2.49,3.72,5.07,7.62,2.32,3.98,0.01,0.77,0.64,0.31,1.23,0.01,0.6,1.96,1.41,1.45,0.43,0.02,0.1,0.01,0.62,1.16,0.55,4.22,0.56,0.86
2.32,2.19,4.64,0.99,0.16,0.26,0.34,4.57,3.65,2.95,3.94,0.05,3.19,4.48,2.13,5.12,2.09,4.45,0.11,3.17,3.4,0.58,0.8,0.0,3.67,0.34,3.97,4.07,2.77,0.01,2.35,0.51,1.83,1.38,0.59,1.87,0.04,3.64
0.32,5.49,8.83,4.49,0.06,0.23,0.23,8.77,7.84,0.28,1.56,0.28,0.31,1.56,5.44,9.26,4.68,1.87,0.21,0.12,0.17,0.28,3.42,0.01,1.56,0.06,0.03,0.09,0.28,0.23,0.28,0.01,0.5,0.07,0.28,3.42,0.06,0.28
0.59,5.16,9.21,6.1,1.09,0.16,0.07,8.95,8.44,0.16,0.16,0.16,2.17,1.22,5.11,9.62,6.97,0.71,1.33,2.01,2.56,1.86,4.96,0.01,0.01,0.23,2.44,2.32,1.98,1.9,2.1,1.56,0.74,1.93,1.61,0.99,0.23,2.49
3.36,3.08,4.16,0.07,0.04,0.04,1.18,3.98,2.95,1.97,5.11,0.2,4.32,5.63,3.02,4.29,0.8,5.62,0.08,3.99,3.86,1.19,0.1,0.0,3.79,1.57,4.55,4.62,3.35,0.02,2.96,1.07,1.59,1.47,1.17,3.1,0.61,4.1
1.82,2.45,6.46,4.04,0.11,0.31,1.13,6.05,5.52,0.31,2.87,0.03,3.01,3.55,2.42,6.72,4.02,2.94,0.1,3.3,4.69,2.74,2.17,0.01,2.84,1.4,4.54,4.69,3.96,1.11,3.81,2.7,0.81,2.58,2.8,0.02,1.34,4.41
8.07,0.39,0.12,1.7,2.74,0.45,2.23,0.01,0.01,0.01,9.07,0.45,8.58,9.64,0.39,0.09,1.73,9.27,2.73,8.86,9.43,6.54,0.28,0.0,9.07,6.1,9.96,9.94,8.8,0.45,8.38,6.48,0.99,0.41,6.53,2.98,4.08,9.68
2.82,2.86,4.51,0.16,0.08,0.57,0.65,4.41,3.4,2.47,4.56,0.2,3.78,5.09,2.8,4.76,1.33,5.08,0.05,3.57,3.44,0.66,0.16,0.0,3.47,1.05,4.1,4.18,2.89,0.01,2.49,0.55,1.77,1.21,0.63,2.7,0.44,3.68
3.77,1.17,3.23,1.5,0.06,0.08,1.67,3.07,2.42,2.09,5.04,0.69,4.43,5.6,1.09,3.72,1.48,5.4,0.05,4.59,5.12,2.3,0.78,0.0,5.04,1.77,5.66,5.64,4.48,0.01,4.04,2.23,0.34,1.44,2.3,1.13,1.12,5.36
4.96,1.57,3.22,0.6,0.17,0.28,2.8,2.61,2.09,0.28,5.92,0.28,5.48,6.48,1.49,3.28,0.58,6.07,0.16,5.82,6.78,4.14,1.42,0.0,5.92,3.14,6.95,6.98,6.12,0.09,5.61,4.03,0.26,1.49,4.04,0.0,1.04,6.8
2.93,0.73,4.25,2.26,0.14,0.3,0.7,4.05,3.45,2.06,4.03,0.1,3.46,4.59,0.68,4.72,2.24,4.37,0.14,3.71,4.51,1.97,0.11,0.0,4.03,1.18,4.81,4.8,3.85,0.01,3.35,1.77,0.57,2.2,1.78,0.72,0.47,4.59
1.35,3.49,6.12,1.68,0.2,0.76,0.81,6.05,5.07,1.99,3.16,1.0,2.36,3.62,3.43,6.45,2.66,3.65,0.19,1.99,1.86,0.5,1.19,0.02,2.22,0.91,2.45,2.54,1.24,0.04,0.83,0.02,0.45,0.71,0.53,2.7,0.1,2.1
0.4,4.04,8.12,5.47,0.47,0.12,0.37,7.81,7.35,0.98,0.96,0.13,2.1,1.94,4.0,8.49,5.82,1.21,0.53,2.21,3.39,2.06,3.82,0.0,0.93,0.13,3.16,3.17,2.62,1.17,2.72,1.85,0.15,1.67,1.95,0.0,0.52,3.12
4.57,4.86,4.79,0.3,0.01,0.12,1.42,4.06,2.71,0.86,6.38,0.31,5.58,6.81,4.86,4.57,0.3,6.88,0.03,4.35,4.22,1.24,0.52,0.0,3.74,3.16,4.99,5.03,3.91,0.01,3.53,1.14,0.14,1.44,1.25,4.9,0.78,4.44
8.54,0.06,0.15,0.56,2.74,1.38,0.84,0.85,0.11,0.85,9.99,1.38,9.32,10.54,0.2,0.13,0.68,10.36,2.85,9.39,9.39,6.55,0.03,0.18,9.26,6.46,10.06,10.13,8.84,1.38,8.45,6.45,1.18,0.59,6.53,4.8,5.35,9.62
0.54,3.14,7.11,4.06,0.78,0.67,0.35,6.9,6.32,2.04,1.29,0.17,1.08,1.86,3.08,7.56,4.96,1.5,0.77,1.38,2.77,0.85,2.89,0.02,1.29,0.0,2.63,2.77,2.06,0.0,1.9,0.81,0.39,0.67,0.91,0.44,0.0,2.51
7.42,0.44,0.07,0.87,2.07,0.54,0.46,0.54,0.05,1.38,8.74,0.54,8.14,9.3,0.28,0.05,0.86,9.06,2.21,8.27,8.5,5.59,0.01,0.0,8.51,5.35,9.12,9.21,7.91,0.54,7.5,5.51,0.46,0.54,5.57,3.32,3.94,8.73
8.86,0.04,0.23,0.99,2.7,1.6,0.41,0.28,0.04,0.28,10.38,1.6,9.68,10.92,0.1,0.7,1.17,10.78,3.06,9.72,9.59,6.78,0.01,0.03,9.4,6.8,10.29,10.36,9.08,1.6,8.68,6.69,0.8,0.0,6.8,5.37,5.86,9.82
3.35,1.31,3.58,1.72,0.25,0.32,1.29,3.46,2.73,2.28,4.72,0.35,4.06,5.27,1.26,4.1,1.82,5.12,0.24,4.19,4.66,1.84,0.69,0.0,4.72,1.31,5.2,5.22,4.01,0.04,3.59,1.76,0.63,1.72,1.83,1.38,1.19,4.9
4.55,5.35,5.43,0.88,0.01,0.36,0.8,4.67,3.19,0.36,6.34,0.01,5.53,6.7,5.29,5.21,0.87,6.82,0.18,4.02,3.9,0.79,0.67,0.01,3.32,3.36,4.67,4.7,3.66,0.01,3.12,0.77,0.57,1.02,1.13,5.2,0.71,4.11
1.06,3.83,7.89,5.52,0.48,0.37,0.04,7.52,7.0,0.39,1.57,0.39,2.64,2.61,3.78,8.19,5.5,1.88,0.47,2.79,4.06,2.55,3.57,0.0,1.55,0.67,3.82,3.84,3.27,1.35,3.36,2.41,0.06,2.18,2.56,0.01,1.15,3.76
7.13,0.64,0.52,0.79,1.18,0.04,0.62,0.04,0.45,1.23,8.68,0.04,7.97,9.23,0.65,0.32,0.8,9.12,1.3,7.97,7.84,5.06,0.07,0.0,7.68,5.08,8.53,8.6,7.32,0.04,6.93,4.96,0.18,0.04,5.05,4.05,4.44,8.07
7.36,0.23,0.4,1.12,2.21,0.29,1.26,0.29,0.18,1.02,8.54,0.29,7.99,9.11,0.21,0.37,1.1,8.81,2.21,8.19,8.6,5.68,0.05,0.0,8.54,5.33,9.19,9.24,7.98,0.29,7.57,5.62,0.32,0.29,5.68,2.78,3.6,8.84
1.14,2.46,5.78,2.12,0.81,0.42,0.32,5.68,4.87,2.9,2.64,0.92,1.9,3.18,2.41,6.31,3.28,3.15,0.94,1.97,2.74,0.48,1.72,0.0,2.64,0.02,3.03,3.02,2.09,0.02,1.54,0.02,1.61,0.42,0.07,1.49,0.01,2.79
4.87,4.87,4.82,0.62,0.01,0.1,1.44,4.03,2.56,0.63,6.68,0.01,5.88,7.1,5.01,4.6,0.61,7.18,0.11,4.57,4.44,1.43,0.33,0.02,3.91,3.49,5.21,5.24,4.15,0.01,3.71,1.38,0.45,1.6,1.53,5.23,1.09,4.66
2.51,4.43,6.3,1.56,0.0,1.13,0.55,6.02,4.96,1.13,4.25,1.1,3.41,4.57,4.38,6.34,1.57,4.72,0.01,2.03,1.91,0.64,0.09,0.03,1.64,1.94,2.66,2.71,1.56,0.0,1.24,0.03,0.36,0.17,0.62,3.84,0.12,2.13
1.09,4.9,8.04,3.62,0.47,0.4,0.31,7.97,7.02,0.67,2.06,0.67,1.08,2.12,4.84,8.42,3.88,2.39,0.4,0.43,0.54,0.23,2.56,0.01,1.98,0.4,0.7,0.7,0.18,0.03,0.67,0.01,0.03,0.39,0.67,3.27,0.47,0.37
2.64,5.18,7.22,2.48,0.03,0.6,0.6,6.92,5.74,0.6,4.16,0.6,3.11,4.32,5.13,7.23,1.69,4.57,0.02,1.36,1.24,0.6,0.81,0.05,0.74,2.55,2.01,2.04,1.01,0.02,0.51,0.05,0.83,0.64,0.6,4.45,0.53,1.45
6.53,1.19,1.43,0.28,1.31,0.71,2.0,0.71,0.25,0.72,7.6,0.71,7.07,8.16,1.18,1.4,0.26,7.83,1.3,7.33,7.89,5.01,0.24,0.01,7.6,4.55,8.42,8.4,7.25,0.06,6.83,4.95,0.06,0.12,5.0,1.74,2.61,8.13
6.64,1.27,1.17,0.18,0.58,0.63,1.33,0.63,0.39,0.57,8.26,0.32,7.52,8.8,1.35,0.95,0.16,8.75,0.74,7.36,7.24,4.41,0.07,0.0,7.03,4.63,7.95,8.01,6.74,0.07,6.36,4.32,0.15,0.0,4.43,4.03,3.82,7.47
6.27,1.14,0.64,0.01,0.89,0.56,1.17,0.58,0.19,1.04,7.65,0.56,7.01,8.21,1.12,1.21,0.01,8.01,1.16,7.11,7.3,4.39,0.27,0.0,7.31,4.18,7.93,8.01,6.72,0.01,6.31,4.31,0.0,0.22,4.38,2.62,3.07,7.54
6.29,1.45,1.67,0.02,1.05,0.63,2.17,0.96,0.51,0.63,7.34,0.48,6.82,7.91,1.43,1.64,0.0,7.58,1.04,7.08,7.68,4.81,0.12,0.0,7.34,4.33,8.18,8.16,7.03,0.02,6.61,4.74,0.15,0.31,4.8,1.51,2.36,7.92
7.0,0.67,0.43,0.94,1.73,0.15,0.93,0.15,0.38,1.49,8.26,0.15,7.68,8.82,0.66,0.51,0.92,8.56,1.92,7.83,8.17,5.25,0.0,0.04,8.23,4.94,8.77,8.86,7.56,0.15,7.15,5.17,0.03,0.15,5.24,2.75,3.4,8.4
4.71,3.94,3.85,0.44,0.15,0.14,2.31,3.23,2.12,1.11,6.49,0.25,5.7,7.0,3.97,3.63,0.57,7.0,0.17,4.91,4.78,1.8,0.4,0.05,4.44,3.02,5.53,5.58,4.38,0.07,4.02,1.72,0.38,1.54,1.82,4.35,1.24,5.0
8.34,0.02,0.09,0.55,3.07,1.25,1.41,0.41,0.41,0.41,9.55,1.25,8.99,10.12,0.02,0.36,0.58,9.82,3.21,9.17,9.51,6.59,0.02,0.0,9.55,6.29,10.12,10.21,8.91,1.24,8.5,6.52,0.98,0.42,6.58,3.75,4.62,9.75
3.98,0.79,3.97,1.57,0.19,0.56,1.89,3.53,3.06,0.56,4.94,0.5,4.53,5.51,0.73,4.2,1.55,5.09,0.18,4.87,6.0,3.54,0.63,0.0,4.94,2.21,6.03,6.08,5.35,0.56,4.8,3.24,0.2,2.46,3.25,0.01,0.4,5.9
7.42,5.35,5.26,0.16,0.0,0.17,3.16,4.3,2.2,0.17,9.21,0.17,8.4,9.56,5.91,5.13,0.56,9.7,0.02,6.73,6.63,3.38,0.29,0.05,5.93,6.09,7.39,7.41,6.37,0.0,5.69,3.35,0.03,1.64,3.81,7.67,3.58,6.83
3.45,4.65,5.76,1.22,0.02,0.97,0.41,5.21,3.99,0.97,5.24,0.37,4.43,5.6,4.59,5.59,1.07,5.72,0.01,3.04,2.91,0.01,0.88,0.0,2.46,2.41,3.68,3.72,2.61,0.02,2.25,0.0,1.13,0.31,0.22,4.31,0.18,3.13
4.76,3.59,3.48,0.11,0.11,0.2,2.47,2.94,1.93,0.89,6.52,0.42,5.73,7.04,3.57,3.26,0.58,7.03,0.1,5.14,5.01,2.1,0.43,0.01,4.73,2.98,5.75,5.8,4.58,0.0,4.22,2.02,0.77,1.12,2.12,4.02,1.53,5.24
6.79,1.92,1.91,0.03,0.03,0.74,2.25,0.99,0.11,0.01,8.51,0.41,7.74,9.04,2.31,1.73,0.01,9.02,0.61,7.2,7.08,4.1,0.1,0.15,6.74,4.92,7.82,7.88,6.66,0.01,6.3,4.02,0.08,0.0,4.12,4.9,3.54,7.3
2.23,4.9,7.15,2.41,0.11,0.8,0.8,6.93,5.87,0.8,3.77,0.8,2.82,3.95,4.84,7.24,2.03,4.19,0.0,1.14,1.01,0.63,0.84,0.0,0.83,2.16,1.78,1.82,0.77,0.03,0.46,0.0,0.64,0.8,0.8,4.12,0.25,1.23
7.9,0.1,0.06,1.18,2.74,0.63,1.53,0.48,0.15,0.48,9.04,0.63,8.5,9.6,0.1,0.04,1.21,9.28,2.73,8.72,9.15,6.24,0.03,0.02,9.04,5.87,9.74,9.77,8.53,0.62,8.12,6.17,0.74,0.19,6.23,3.14,4.07,9.39
0.61,3.5,7.58,5.08,0.47,0.56,0.02,7.26,6.8,0.93,1.48,0.39,2.1,2.26,3.46,7.94,5.27,1.59,0.46,2.29,3.68,1.98,3.27,0.0,1.45,0.35,3.41,3.47,2.86,0.79,2.91,1.89,0.31,1.63,2.01,0.0,0.76,3.32
4.52,3.49,3.26,0.15,0.03,0.06,2.35,2.85,1.84,0.82,6.23,0.84,5.46,6.77,3.38,3.16,0.61,6.75,0.06,5.11,4.99,2.24,0.27,0.02,4.81,2.65,5.7,5.76,4.5,0.01,4.12,2.14,0.66,0.87,2.26,3.48,1.6,5.22
1.79,2.56,6.55,4.13,0.13,0.26,1.15,6.14,5.61,0.26,2.82,0.04,3.02,3.53,2.52,6.8,4.11,2.91,0.12,3.3,4.7,2.76,2.27,0.03,2.78,1.45,4.54,4.69,3.97,1.16,3.83,2.72,0.82,2.58,2.82,0.03,1.41,4.41
2.31,4.14,6.1,1.36,0.18,1.42,0.39,5.88,4.87,1.42,4.08,1.12,3.27,4.45,4.08,6.19,1.82,4.57,0.17,2.1,1.97,0.41,0.3,0.02,1.84,1.64,2.71,2.77,1.57,0.18,1.22,0.02,0.21,0.2,0.42,3.55,0.15,2.2
0.93,2.84,6.56,3.11,0.86,0.87,0.19,6.4,5.71,2.82,1.73,0.06,1.1,2.28,2.79,7.06,4.26,2.22,0.85,1.39,2.51,0.44,2.34,0.0,1.73,0.02,2.5,2.55,1.89,0.05,1.43,0.38,1.11,0.71,0.69,1.06,0.05,2.37
0.69,5.07,8.35,4.01,0.12,0.04,0.04,8.28,7.35,0.55,1.72,0.55,0.68,1.74,5.01,8.77,4.3,2.02,0.04,0.14,0.28,0.51,2.98,0.02,1.72,0.04,0.46,0.4,0.3,0.03,0.55,0.02,0.33,0.02,0.55,3.21,0.12,0.12
1.93,1.74,5.63,2.91,0.94,0.53,0.42,5.43,4.84,2.1,2.67,0.19,2.15,3.23,1.69,6.1,3.53,2.98,0.93,2.49,3.63,1.42,1.4,0.0,2.67,0.04,3.62,3.68,3.01,0.04,2.5,1.18,0.68,1.54,1.24,0.47,0.04,3.5
3.71,0.7,4.21,1.84,0.4,0.59,1.66,3.78,3.32,0.62,4.68,0.36,4.28,5.25,0.65,4.46,1.82,4.82,0.39,4.62,5.8,3.42,0.43,0.0,4.68,1.96,5.78,5.85,5.16,0.59,4.6,3.06,0.42,2.73,3.07,0.02,0.39,5.67
0.21,3.37,7.42,4.6,0.66,0.43,0.47,7.16,6.65,1.54,1.29,0.14,1.49,1.88,3.32,7.83,5.18,1.34,0.65,1.71,3.13,1.36,3.18,0.0,1.29,0.05,2.93,3.03,2.35,0.33,2.34,1.28,0.22,1.03,1.38,0.11,0.18,2.79
0.98,3.83,6.68,2.26,0.09,0.88,0.83,6.62,5.65,1.52,2.71,1.52,1.91,3.09,3.78,7.04,3.09,3.19,0.1,1.52,1.38,0.56,1.59,0.0,1.99,0.91,1.91,2.0,0.72,0.09,0.29,0.0,0.4,0.48,0.6,2.84,0.26,1.62
2.59,4.19,5.94,1.2,0.13,1.33,0.18,5.66,4.64,1.33,4.38,0.94,3.57,4.75,4.13,5.97,1.62,4.86,0.12,2.36,2.24,0.29,0.27,0.01,2.01,1.76,2.98,3.04,1.85,0.09,1.51,0.01,0.51,0.11,0.27,3.68,0.1,2.46
5.6,3.62,3.58,0.69,0.14,0.35,2.72,2.75,1.36,0.69,7.39,0.02,6.59,7.9,3.83,3.37,0.86,7.9,0.13,5.65,5.52,2.51,0.14,0.01,5.08,3.93,6.28,6.33,5.17,0.0,4.82,2.42,0.61,0.91,2.52,5.06,1.95,5.74
1.19,3.49,7.54,5.17,0.16,0.36,0.39,7.17,6.65,0.36,1.86,0.36,2.66,2.8,3.45,7.84,5.15,2.1,0.15,2.86,4.23,2.53,3.23,0.0,1.84,0.93,3.97,4.02,3.42,1.21,3.48,2.45,0.4,2.2,2.56,0.01,1.28,3.89
3.64,0.87,4.37,1.93,0.41,0.46,1.71,3.91,3.42,0.46,4.64,0.16,4.28,5.21,0.83,4.59,1.91,4.77,0.4,4.62,5.83,3.55,0.56,0.01,4.64,1.99,5.8,5.88,5.2,0.78,4.66,3.15,0.39,2.81,3.16,0.02,0.59,5.7
0.2,3.95,7.28,3.17,0.1,0.1,0.03,7.21,6.32,1.63,1.7,1.36,0.9,2.1,3.89,7.78,4.06,2.17,0.21,0.54,1.4,0.1,2.58,0.0,1.7,0.1,1.48,1.47,0.75,0.07,0.2,0.0,0.78,0.2,0.12,2.34,0.16,1.24
5.42,2.03,1.51,0.04,0.3,0.11,2.06,1.4,0.72,0.94,6.76,0.05,6.14,7.32,2.01,2.02,0.02,7.11,0.62,6.26,6.57,3.65,0.02,0.0,6.67,3.35,7.17,7.26,5.96,0.04,5.55,3.59,0.17,0.1,3.65,1.82,2.2,6.81
4.9,1.83,2.21,0.45,0.01,0.49,2.76,1.98,1.44,1.58,6.11,0.49,5.53,6.67,1.72,2.65,0.43,6.42,0.02,5.72,6.22,3.35,0.59,0.0,6.11,2.89,6.78,6.78,5.59,0.01,5.16,3.28,0.59,0.76,3.34,1.07,1.41,6.47
7.24,0.16,0.17,0.67,1.7,0.27,0.19,0.27,0.18,1.85,8.63,0.27,7.99,9.18,0.14,0.27,0.67,8.98,1.8,8.09,8.22,5.32,0.14,0.01,8.18,5.15,8.86,8.94,7.64,0.27,7.24,5.24,0.44,0.25,5.31,3.46,3.97,8.45
2.17,2.07,6.03,3.6,0.01,0.3,1.29,5.61,5.08,0.3,3.27,0.3,3.23,3.89,2.03,6.28,3.58,3.32,0.07,3.54,4.91,2.93,1.76,0.0,3.25,1.35,4.79,4.92,4.22,1.11,3.98,2.88,0.53,2.83,2.99,0.01,1.34,4.67
5.34,2.06,1.61,0.04,0.27,0.02,2.09,1.54,0.64,0.35,6.81,0.16,6.13,7.35,2.04,2.16,0.02,7.21,0.48,6.2,6.33,3.43,0.02,0.0,6.35,3.26,6.96,7.05,5.75,0.01,5.35,3.34,0.03,0.15,3.41,2.31,2.58,6.57
