IntrusionsBndys_Delamerian,IntrusionsBndys_Esk,IntrusionsBndys_HunterBown,IntrusionsBndys_KanimblanTablelands,IntrusionsBndys_Tabberabberan,MetamorphicBoundaries_Benambran,MetamorphicBoundaries_Delamerian,MetamorphicBoundaries_Esk,MetamorphicBoundaries_HunterBowen,MetamorphicBoundaries_KanimblanTablelands,MetamorphicBoundaries_Olarian,MetamorphicBoundaries_Tabberabberan,MetamorphicContactIsograds_Delamerian,MetamorphicIsograds_Delamerian,MetamorphicIsograds_Esk,MetamorphicIsograds_HunterBowen,MetamorphicIsograds_KanimblanTablelands,MetamorphicIsograds_Olarian,MetamorphicIsograds_Tabberabberan,RockUnitBndyFaults_BlanchetownClay,RockUnitBndyFaults_BookpurnongFm,RockUnitBndyFaults_CalivilFormation,RockUnitBndyFaults_CIP,RockUnitBndyFaults_CSP,RockUnitBndyFaults_CUR,RockUnitBndyFaults_DLO,RockUnitBndyFaults_DuddoLimestone,RockUnitBndyFaults_EttrickFormation,RockUnitBndyFaults_GeeraClay,RockUnitBndyFaults_LAO,RockUnitBndyFaults_LoxtonSands,RockUnitBndyFaults_MurrayBasinQuaternaryCover,RockUnitBndyFaults_PMIP,RockUnitBndyFaults_PTB,RockUnitBndyFaults_RenmarkGroup,RockUnitBndyFaults_THO,RockUnitBndyFaults_WDB,RockUnitBndyFaults_WinnamboolFormation
5.12,3.55,3.48,0.2,0.05,0.02,2.74,2.8,1.68,0.67,6.89,0.02,6.1,7.41,3.63,3.26,0.92,7.41,0.07,5.35,5.22,2.24,0.19,0.0,4.87,3.39,5.97,6.02,4.83,0.01,4.47,2.15,0.51,1.29,2.25,4.46,1.67,5.45
1.01,2.84,6.59,3.19,0.82,0.96,0.14,6.43,5.75,2.74,1.69,0.0,1.08,2.24,2.78,7.09,4.35,2.15,0.82,1.39,2.54,0.51,2.36,0.0,1.69,0.01,2.51,2.58,1.91,0.01,1.48,0.44,1.02,0.7,0.68,0.98,0.01,2.4
1.67,2.04,5.25,1.81,0.45,0.34,0.17,5.15,4.35,3.1,3.12,0.65,2.41,3.67,1.99,5.79,2.97,3.63,0.69,2.5,3.16,0.88,1.23,0.01,3.12,0.05,3.55,3.54,2.5,0.11,2.0,0.43,1.75,0.86,0.45,1.26,0.11,3.3
5.52,3.99,3.96,1.01,0.07,0.49,2.38,3.11,1.61,0.95,7.33,0.04,6.53,7.82,4.21,3.75,1.11,7.83,0.07,5.44,5.32,2.31,0.1,0.01,4.84,3.93,6.08,6.12,4.99,0.0,4.63,2.23,0.48,1.19,2.33,5.29,1.78,5.54
0.3,4.75,8.83,6.16,0.18,0.21,0.02,8.5,8.04,0.61,0.67,0.21,2.57,2.02,4.7,9.17,6.51,1.32,0.4,2.57,3.43,2.49,4.51,0.0,0.67,0.02,3.27,3.2,2.78,1.87,2.91,2.19,0.07,2.19,2.22,0.21,0.33,3.32
5.21,2.27,1.74,0.19,0.38,0.1,2.3,1.6,0.96,1.08,6.53,0.1,5.91,7.08,2.24,2.24,0.17,6.87,0.37,6.05,6.41,3.49,0.08,0.01,6.53,3.15,7.0,7.07,5.79,0.1,5.38,3.43,0.24,0.24,3.49,1.6,1.95,6.65
3.91,0.47,3.87,1.53,0.01,0.23,1.67,3.5,3.06,0.92,4.8,0.43,4.35,5.37,0.4,4.18,1.51,4.99,0.0,4.69,5.71,3.2,0.3,0.01,4.8,2.01,5.82,5.86,5.05,0.23,4.52,2.95,0.14,2.43,2.96,0.01,0.06,5.68
4.5,3.8,3.69,0.32,0.0,0.0,2.21,3.16,2.14,1.16,6.26,0.57,5.47,6.78,3.75,3.47,0.31,6.77,0.01,4.89,4.76,1.88,0.55,0.0,4.5,2.73,5.49,5.55,4.32,0.0,3.96,1.79,0.83,1.29,1.9,3.9,1.29,4.99
6.75,4.78,4.69,0.2,0.0,0.53,2.73,3.73,1.67,0.62,8.55,0.07,7.75,8.95,5.22,4.56,0.42,9.05,0.08,6.25,6.14,2.89,0.08,0.09,5.5,5.33,6.91,6.93,5.9,0.0,5.28,2.88,0.02,1.13,3.31,6.83,2.94,6.35
9.58,0.14,0.09,0.64,4.13,2.57,1.8,0.52,0.23,0.52,10.85,2.57,10.27,11.41,0.16,0.19,0.64,11.13,4.22,10.42,10.64,7.74,0.28,0.01,10.61,7.51,11.28,11.36,10.06,2.55,9.66,7.66,2.24,1.65,7.73,5.07,5.94,10.88
6.86,2.84,2.76,0.02,0.04,0.45,3.24,1.81,0.05,0.38,8.63,0.31,7.84,9.15,3.3,2.63,0.0,9.14,0.03,6.97,6.85,3.83,0.03,0.0,6.39,5.1,7.61,7.65,6.49,0.02,6.14,3.74,0.13,0.01,3.84,5.63,3.27,7.07
1.0,2.58,6.65,4.09,0.02,1.22,0.02,6.37,5.88,1.42,1.99,0.53,1.86,2.58,2.53,7.04,4.39,2.1,0.01,2.17,3.54,1.58,2.39,0.01,1.99,0.26,3.41,3.55,2.84,0.11,2.64,1.53,0.15,1.46,1.64,0.01,0.26,3.29
3.31,5.33,6.85,2.24,0.01,0.2,0.2,6.3,5.0,0.2,4.95,0.2,3.98,5.16,5.27,6.7,0.83,5.38,0.01,2.21,2.11,0.05,0.73,0.1,1.48,2.86,2.88,2.9,1.86,0.01,1.27,0.1,1.2,0.26,0.09,4.77,0.8,2.32
9.41,0.04,0.16,0.67,3.82,2.43,1.27,0.38,0.25,0.38,10.75,2.43,10.14,11.3,0.15,0.15,0.67,11.06,3.91,10.25,10.39,7.5,0.02,0.13,10.32,7.33,11.04,11.12,9.82,2.43,9.42,7.42,2.19,1.34,7.49,5.14,5.91,10.62
2.15,2.39,4.85,0.95,0.02,0.18,0.24,4.78,3.84,3.09,3.82,0.01,3.06,4.36,2.33,5.3,2.13,4.33,0.01,3.01,3.17,0.35,0.71,0.01,3.44,0.24,3.75,3.84,2.54,0.01,2.13,0.29,1.74,1.22,0.37,1.97,0.18,3.41
6.82,0.58,0.2,0.51,1.35,0.07,0.61,0.07,0.59,1.48,8.21,0.07,7.57,8.77,0.56,0.67,0.49,8.57,1.47,7.67,7.82,4.92,0.16,0.0,7.8,4.74,8.45,8.54,7.24,0.07,6.84,4.83,0.12,0.0,4.9,3.1,3.59,8.05
4.22,5.16,5.59,0.93,0.06,0.54,0.65,4.87,3.47,0.54,6.0,0.05,5.19,6.35,5.11,5.37,0.92,6.48,0.16,3.69,3.56,0.59,0.7,0.03,3.0,3.09,4.33,4.36,3.31,0.02,2.8,0.53,0.67,0.69,0.83,4.95,0.4,3.77
2.67,4.72,6.54,1.81,0.0,0.87,0.66,6.22,5.07,0.87,4.36,0.82,3.5,4.63,4.66,6.53,1.4,4.82,0.1,1.94,1.81,0.7,0.13,0.02,1.43,2.21,2.59,2.62,1.54,0.0,1.19,0.02,0.53,0.03,0.67,4.11,0.32,2.03
1.21,2.31,5.82,2.37,0.94,0.69,0.02,5.69,4.95,2.97,2.51,0.67,1.82,3.06,2.26,6.33,3.55,3.01,1.24,1.99,2.94,0.59,1.66,0.0,2.51,0.2,3.09,3.08,2.3,0.02,1.72,0.33,1.43,0.67,0.39,1.25,0.02,2.88
10.32,0.13,0.8,1.49,5.01,3.02,2.65,0.31,0.31,0.31,11.5,3.02,10.95,12.06,0.13,0.93,1.48,11.74,5.12,11.15,11.47,8.55,0.02,0.0,11.48,8.26,12.08,12.17,10.87,3.02,10.46,8.48,2.95,2.06,8.54,5.53,6.52,11.71
2.67,3.34,5.01,0.3,0.13,0.92,0.33,4.86,3.83,2.24,4.46,0.16,3.66,4.97,3.28,5.17,1.29,4.97,0.15,3.11,2.98,0.36,0.16,0.0,2.93,1.18,3.68,3.75,2.48,0.02,2.09,0.29,1.24,0.65,0.53,3.02,0.0,3.21
6.19,1.23,0.71,0.11,0.83,0.49,1.26,0.65,0.08,1.07,7.56,0.52,6.93,8.11,1.21,1.27,0.09,7.91,1.24,7.04,7.26,4.35,0.31,0.0,7.29,4.11,7.88,7.97,6.67,0.11,6.26,4.27,0.02,0.18,4.34,2.48,2.94,7.5
7.59,0.72,0.7,0.06,1.01,0.08,1.24,0.08,0.41,0.41,9.23,0.08,8.49,9.77,1.35,0.56,0.56,9.72,1.67,8.23,8.1,5.2,0.05,0.09,7.84,5.6,8.83,8.89,7.64,0.08,7.26,5.12,0.25,0.01,5.22,4.88,4.63,8.33
2.96,0.87,4.12,2.14,0.28,0.5,0.79,3.95,3.31,2.21,4.15,0.01,3.56,4.71,0.81,4.61,2.19,4.51,0.27,3.76,4.48,1.86,0.01,0.0,4.15,1.16,4.85,4.84,3.82,0.0,3.33,1.75,0.64,2.19,1.78,0.89,0.68,4.62
4.6,3.91,3.81,0.41,0.02,0.01,2.25,3.23,2.2,1.14,6.37,0.37,5.58,6.89,3.9,3.59,0.45,6.89,0.05,4.87,4.74,1.79,0.58,0.0,4.43,2.88,5.48,5.54,4.32,0.02,3.96,1.71,0.56,1.45,1.81,4.17,1.24,4.97
1.74,2.61,6.61,4.19,0.19,0.27,1.11,6.2,5.67,0.27,2.75,0.04,2.98,3.47,2.57,6.87,4.17,2.85,0.18,3.26,4.67,2.73,2.32,0.02,2.72,1.43,4.5,4.64,3.92,1.15,3.79,2.69,0.77,2.54,2.79,0.01,1.41,4.37
6.79,0.8,0.94,0.53,1.63,0.24,1.48,0.24,0.16,1.22,7.95,0.24,7.4,8.52,0.78,0.92,0.51,8.22,1.62,7.61,8.06,5.15,0.01,0.01,7.95,4.77,8.64,8.67,7.44,0.24,7.02,5.09,0.22,0.24,5.14,2.25,3.02,8.3
6.52,3.34,3.28,0.16,0.03,0.67,3.36,2.35,0.57,0.08,8.31,0.0,7.52,8.82,3.74,3.16,0.14,8.82,0.08,6.52,6.39,3.38,0.04,0.0,5.9,4.84,7.16,7.2,6.06,0.0,5.7,3.3,0.54,0.18,3.4,5.7,2.84,6.61
0.8,3.89,6.86,2.48,0.06,0.74,0.68,6.79,5.84,1.46,2.49,1.46,1.68,2.86,3.84,7.24,3.28,2.97,0.05,1.29,1.3,0.41,1.79,0.0,2.04,0.75,1.77,1.86,0.64,0.06,0.16,0.0,0.51,0.3,0.41,2.76,0.17,1.54
0.78,2.88,6.81,3.69,0.82,0.99,0.16,6.61,6.01,2.23,1.51,0.26,1.11,2.07,2.83,7.27,4.69,1.81,0.81,1.45,2.77,0.78,2.57,0.0,1.51,0.03,2.67,2.79,2.09,0.03,1.83,0.72,0.63,0.81,0.84,0.55,0.03,2.57
6.89,5.58,5.49,0.25,0.02,0.01,2.56,4.53,2.45,0.01,8.67,0.01,7.84,9.0,6.02,5.36,0.93,9.15,0.0,6.12,6.02,2.79,0.22,0.0,5.32,5.64,6.79,6.8,5.76,0.01,5.07,2.75,0.32,1.9,3.21,7.39,3.05,6.23
7.01,3.61,3.53,0.33,0.14,0.16,3.53,2.56,0.49,0.16,8.81,0.16,8.01,9.3,4.14,3.39,0.26,9.31,0.12,6.87,6.74,3.63,0.03,0.01,6.2,5.38,7.51,7.55,6.44,0.12,6.0,3.61,0.16,0.11,3.78,6.3,3.26,6.96
0.0,5.09,8.67,4.6,0.51,0.85,0.0,8.56,7.74,0.99,0.81,0.99,0.01,0.84,5.04,9.2,5.16,1.12,0.76,0.02,0.5,0.05,3.79,0.0,0.81,0.0,0.27,0.42,0.01,0.85,0.31,0.0,1.08,0.09,0.76,2.72,0.04,0.17
0.37,3.18,6.54,2.63,0.13,0.08,0.05,6.45,5.61,2.29,2.03,0.84,1.24,2.55,3.12,7.08,3.73,2.54,0.46,1.21,2.11,0.06,2.31,0.01,2.03,0.02,2.26,2.24,1.51,0.03,0.86,0.01,1.37,0.2,0.05,1.83,0.09,2.02
6.21,5.49,5.44,0.61,0.0,0.22,1.92,4.5,2.52,0.22,7.99,0.22,7.17,8.32,5.82,5.29,1.28,8.47,0.06,5.48,5.38,2.13,0.01,0.01,4.7,4.97,6.15,6.16,5.13,0.0,4.46,2.1,0.25,2.02,2.56,6.75,2.37,5.59
8.81,0.15,0.04,0.23,3.3,1.87,1.43,0.93,0.09,0.93,10.13,1.87,9.53,10.69,0.12,0.1,0.23,10.45,3.39,9.65,9.83,6.93,0.05,0.15,9.78,6.73,10.47,10.55,9.26,1.87,8.85,6.85,1.57,1.32,6.92,4.54,5.29,10.07
7.62,0.14,0.04,1.16,2.37,0.65,1.04,0.65,0.14,0.86,8.84,0.65,8.28,9.4,0.13,0.01,1.19,9.12,2.5,8.45,8.8,5.88,0.01,0.02,8.84,5.57,9.4,9.49,8.2,0.65,7.79,5.81,0.27,0.48,5.88,3.13,3.92,9.04
1.17,2.88,5.83,1.75,0.38,0.11,0.21,5.76,4.84,2.48,2.91,0.79,2.12,3.43,2.83,6.3,2.86,3.42,0.37,2.01,2.34,0.04,1.45,0.03,2.85,0.25,2.84,2.91,1.68,0.01,1.23,0.03,1.05,0.26,0.08,2.04,0.01,2.58
0.94,2.74,6.43,2.97,0.87,0.81,0.11,6.28,5.58,2.85,1.87,0.1,1.23,2.41,2.69,6.93,4.14,2.36,0.92,1.51,2.59,0.45,2.22,0.01,1.87,0.03,2.6,2.63,1.99,0.03,1.5,0.4,1.13,0.78,0.64,1.09,0.03,2.46
5.68,2.41,2.3,0.03,0.01,0.13,2.43,1.77,0.75,0.12,7.36,0.1,6.6,7.9,2.42,2.09,0.1,7.87,0.0,6.26,6.13,3.28,0.09,0.13,5.9,3.76,6.85,6.92,5.66,0.0,5.28,3.18,0.67,0.33,3.3,3.88,2.69,6.36
7.49,0.26,0.16,0.47,1.55,0.29,0.35,0.29,0.11,1.15,9.03,0.29,8.32,9.57,0.45,0.02,0.75,9.45,1.68,8.34,8.22,5.44,0.05,0.02,8.06,5.43,8.91,8.98,7.7,0.29,7.3,5.34,0.32,0.18,5.42,4.26,4.69,8.45
3.08,5.77,7.74,3.02,0.01,0.07,0.07,7.32,6.04,0.07,4.48,0.07,3.18,4.56,5.72,7.68,1.74,4.83,0.03,1.36,1.28,0.07,1.34,0.01,0.52,2.83,2.02,2.02,0.97,0.01,0.27,0.01,1.42,1.1,0.07,5.03,1.12,1.49
4.84,4.54,4.48,0.47,0.06,0.0,1.75,3.72,2.35,1.0,6.65,0.33,5.85,7.11,4.65,4.26,0.46,7.15,0.2,4.69,4.56,1.57,0.16,0.01,4.09,3.35,5.33,5.37,4.24,0.0,3.88,1.48,0.3,1.8,1.58,5.02,1.05,4.78
2.07,3.88,6.0,1.29,0.47,1.17,0.44,5.85,4.83,1.71,3.86,1.03,3.06,4.26,3.82,6.16,2.11,4.35,0.46,2.11,1.98,0.39,0.58,0.0,1.98,1.36,2.69,2.75,1.51,0.19,1.15,0.0,0.29,0.29,0.39,3.26,0.19,2.21
1.68,4.12,6.55,1.89,0.34,1.39,1.04,6.45,5.42,1.52,3.4,1.51,2.57,3.73,4.06,6.76,2.38,3.87,0.36,1.52,1.4,1.0,0.88,0.03,1.59,1.54,2.09,2.15,0.89,0.01,0.53,0.03,0.03,0.87,1.0,3.34,0.03,1.63
2.42,1.29,5.35,3.04,0.01,0.46,0.79,5.01,4.56,0.94,3.42,0.22,3.1,3.99,1.25,5.68,3.02,3.54,0.0,3.44,4.71,2.61,1.03,0.0,3.42,0.89,4.65,4.75,4.05,0.46,3.67,2.37,0.1,2.74,2.4,0.01,0.75,4.55
7.01,0.61,0.56,0.86,1.79,0.11,1.07,0.11,0.4,1.43,8.23,0.11,7.66,8.8,0.6,0.56,0.84,8.52,1.89,7.84,8.2,5.28,0.02,0.0,8.23,4.96,8.8,8.87,7.59,0.11,7.18,5.22,0.05,0.11,5.28,2.64,3.35,8.44
7.44,0.79,0.8,0.09,0.92,0.06,1.25,0.06,0.53,0.53,9.07,0.06,8.34,9.62,1.35,0.65,0.52,9.57,1.52,8.08,7.95,5.06,0.09,0.03,7.69,5.45,8.67,8.74,7.49,0.06,7.1,4.97,0.24,0.04,5.07,4.77,4.49,8.18
0.79,3.03,6.72,3.18,0.72,0.8,0.01,6.58,5.87,2.7,1.58,0.24,0.93,2.13,2.98,7.23,4.32,2.08,0.71,1.21,2.32,0.29,2.52,0.0,1.58,0.01,2.31,2.36,1.7,0.08,1.25,0.2,1.25,0.52,0.52,1.2,0.08,2.18
3.27,2.02,3.69,1.01,0.22,0.3,1.21,3.62,2.7,2.07,4.83,0.14,4.1,5.37,1.96,4.18,1.53,5.32,0.21,4.12,4.29,1.38,0.72,0.0,4.44,1.21,4.9,4.99,3.69,0.03,3.28,1.32,1.15,1.46,1.37,2.08,0.98,4.53
0.45,4.7,8.11,3.92,0.02,0.26,0.26,8.03,7.14,0.99,1.38,0.99,0.44,1.5,4.65,8.6,4.48,1.74,0.26,0.01,0.62,0.29,3.09,0.0,1.38,0.02,0.67,0.66,0.1,0.26,0.42,0.0,0.64,0.11,0.6,2.75,0.1,0.48
0.72,4.69,7.99,3.72,0.12,0.0,0.0,7.93,7.01,0.93,1.65,0.93,0.71,1.77,4.63,8.44,4.21,2.02,0.0,0.2,0.65,0.23,2.82,0.0,1.65,0.0,0.77,0.75,0.06,0.0,0.51,0.0,0.41,0.14,0.52,2.89,0.15,0.5
4.93,5.23,5.19,0.91,0.06,0.25,1.12,4.37,2.82,0.25,6.72,0.05,5.93,7.1,5.39,4.97,0.91,7.21,0.28,4.45,4.32,1.17,0.25,0.03,3.73,3.66,5.09,5.12,4.08,0.06,3.53,1.15,0.65,1.39,1.54,5.45,1.09,4.53
8.89,0.12,0.11,0.04,3.45,2.0,1.58,0.98,0.23,0.98,10.17,2.0,9.59,10.73,0.07,0.34,0.04,10.47,3.55,9.73,9.95,7.05,0.16,0.12,9.93,6.81,10.58,10.67,9.37,1.99,8.97,6.97,1.57,1.18,7.04,4.48,5.29,10.19
0.52,5.24,9.31,6.36,0.86,0.08,0.08,9.02,8.54,0.08,0.0,0.08,2.5,1.61,5.19,9.69,7.03,1.07,1.09,2.38,2.94,2.24,5.02,0.01,0.0,0.0,2.83,2.7,2.37,2.09,2.49,1.94,0.41,2.22,1.98,0.88,0.0,2.88
0.01,5.56,9.02,4.79,0.31,0.55,0.07,8.94,8.06,0.55,1.19,0.55,0.0,1.19,5.5,9.51,5.07,1.51,0.59,0.15,0.05,0.51,3.78,0.0,1.19,0.01,0.14,0.14,0.41,0.64,0.55,0.0,0.9,0.09,0.55,3.28,0.07,0.34
1.91,2.94,5.32,0.99,0.22,0.28,0.22,5.25,4.27,2.6,3.69,0.22,2.89,4.2,2.89,5.66,2.08,4.2,0.24,2.73,2.64,0.16,0.69,0.0,2.86,0.47,3.25,3.34,2.04,0.04,1.63,0.0,1.18,0.99,0.13,2.39,0.12,2.88
5.99,2.58,2.53,0.07,0.11,0.31,2.76,1.78,0.74,0.0,7.72,0.05,6.95,8.25,2.77,2.32,0.09,8.24,0.15,6.36,6.23,3.26,0.0,0.0,5.9,4.15,6.97,7.03,5.81,0.0,5.45,3.18,0.58,0.38,3.28,4.55,2.7,6.46
3.68,0.59,4.18,1.81,0.33,0.49,1.58,3.78,3.34,0.72,4.64,0.44,4.22,5.2,0.55,4.45,1.79,4.79,0.32,4.56,5.72,3.32,0.34,0.01,4.64,1.9,5.72,5.78,5.07,0.49,4.51,2.96,0.41,2.76,2.98,0.01,0.3,5.6
8.18,0.05,0.08,0.71,2.93,1.08,1.35,0.4,0.3,0.4,9.38,1.08,8.83,9.95,0.13,0.19,0.74,9.65,3.04,9.01,9.37,6.45,0.02,0.0,9.38,6.13,9.97,10.05,8.76,1.07,8.35,6.38,0.83,0.26,6.44,3.57,4.44,9.61
4.55,3.53,3.35,0.23,0.02,0.01,2.35,2.89,1.88,0.86,6.28,0.75,5.5,6.81,3.44,3.2,0.54,6.79,0.01,5.09,4.97,2.18,0.25,0.0,4.77,2.7,5.68,5.75,4.49,0.0,4.11,2.08,0.72,0.99,2.2,3.6,1.56,5.2
0.38,4.25,8.33,5.62,0.4,0.06,0.25,8.02,7.56,0.99,0.78,0.01,2.15,1.86,4.2,8.69,6.03,1.12,0.48,2.22,3.3,2.13,4.02,0.0,0.75,0.01,3.09,3.08,2.56,1.35,2.68,1.86,0.18,1.73,1.93,0.01,0.5,3.08
7.29,0.61,0.53,0.5,1.25,0.0,0.84,0.0,0.41,0.91,8.88,0.0,8.16,9.43,0.92,0.32,0.74,9.35,1.42,8.04,7.92,5.09,0.11,0.0,7.71,5.26,8.62,8.69,7.42,0.0,7.03,5.0,0.09,0.02,5.11,4.38,4.5,8.15
4.9,1.56,3.32,0.67,0.26,0.21,2.77,2.69,2.16,0.21,5.87,0.21,5.44,6.44,1.48,3.35,0.65,6.02,0.25,5.79,6.79,4.16,1.4,0.0,5.87,3.12,6.93,6.97,6.13,0.19,5.61,4.03,0.31,1.54,4.04,0.0,1.05,6.79
7.51,1.69,1.61,0.23,0.4,0.09,2.3,0.64,0.09,0.09,9.23,0.09,8.46,9.77,2.39,1.47,0.21,9.74,1.08,7.88,7.75,4.76,0.54,0.0,7.38,5.64,8.5,8.55,7.35,0.08,6.99,4.67,0.05,0.01,4.77,5.48,4.19,7.98
4.79,1.4,2.71,0.4,0.1,0.1,2.56,2.35,1.9,1.12,5.82,0.87,5.3,6.39,1.29,3.03,0.38,6.07,0.13,5.58,6.29,3.51,1.12,0.0,5.82,2.92,6.68,6.67,5.63,0.1,5.16,3.43,0.58,1.43,3.51,0.4,0.88,6.45
5.17,2.62,2.41,0.26,0.06,0.12,2.57,2.03,1.0,0.08,6.81,0.26,6.07,7.35,2.52,2.34,0.25,7.32,0.19,5.94,5.81,3.06,0.07,0.0,5.67,3.19,6.5,6.57,5.29,0.01,4.9,2.96,0.16,0.13,3.04,3.24,2.45,6.04
2.41,1.24,5.22,2.96,0.56,0.01,0.04,4.99,4.45,1.77,3.15,0.02,2.66,3.71,1.19,5.66,3.06,3.41,0.55,3.0,4.15,1.87,1.08,0.01,3.15,0.33,4.14,4.19,3.53,0.01,2.98,1.56,0.45,1.95,1.58,0.01,0.01,4.01
2.57,1.41,4.36,1.67,0.23,0.55,0.55,4.24,3.49,2.74,3.96,0.01,3.28,4.5,1.36,4.88,2.5,4.39,0.18,3.41,3.98,1.31,0.48,0.0,3.96,0.62,4.46,4.45,3.32,0.01,2.86,1.25,1.16,1.73,1.34,1.26,0.42,4.2
0.24,4.9,8.38,4.23,0.12,0.49,0.01,8.29,7.43,0.94,1.17,0.94,0.23,1.22,4.85,8.89,4.77,1.48,0.45,0.09,0.43,0.11,3.39,0.0,1.17,0.01,0.46,0.48,0.12,0.49,0.4,0.0,0.85,0.01,0.89,2.76,0.12,0.3
3.57,2.98,3.86,0.3,0.19,0.03,1.41,3.71,2.67,1.71,5.29,0.17,4.51,5.82,2.92,4.01,0.72,5.8,0.35,4.27,4.15,1.41,0.22,0.01,4.08,1.72,4.83,4.9,3.62,0.01,3.23,1.31,1.3,1.38,1.39,3.04,0.89,4.38
7.18,2.73,2.64,0.1,0.36,0.13,3.24,1.68,0.13,0.13,8.95,0.13,8.16,9.47,3.31,2.51,0.08,9.47,0.35,7.29,7.16,4.15,0.05,0.0,6.7,5.42,7.92,7.97,6.81,0.04,6.46,4.06,0.02,0.0,4.16,5.86,3.59,7.38
2.18,3.3,5.38,0.79,0.15,0.7,0.12,5.29,4.26,2.22,3.98,0.44,3.18,4.48,3.24,5.61,1.78,4.48,0.14,2.69,2.57,0.09,0.35,0.01,2.64,0.89,3.23,3.31,2.02,0.02,1.63,0.01,0.94,0.58,0.09,2.81,0.02,2.8
8.08,0.1,0.07,0.85,2.85,0.94,1.37,0.4,0.15,0.4,9.26,0.94,8.71,9.83,0.14,0.07,0.89,9.52,2.93,8.9,9.28,6.36,0.0,0.01,9.26,6.03,9.88,9.95,8.67,0.92,8.26,6.29,0.75,0.12,6.35,3.43,4.31,9.52
7.7,0.59,0.56,0.04,1.16,0.13,1.15,0.13,0.39,0.39,9.32,0.13,8.59,9.87,1.26,0.41,0.69,9.81,1.78,8.36,8.23,5.34,0.2,0.01,7.98,5.7,8.95,9.02,7.76,0.11,7.38,5.26,0.39,0.01,5.36,4.9,4.77,8.46
2.85,0.87,4.91,2.6,0.34,0.33,0.93,4.57,4.12,0.96,3.8,0.14,3.42,4.37,0.83,5.24,2.58,3.95,0.33,3.77,4.99,2.77,0.59,0.01,3.8,1.15,4.95,5.03,4.35,0.33,3.87,2.43,0.28,2.84,2.45,0.01,0.46,4.85
0.77,4.14,8.22,5.75,0.14,0.01,0.36,7.87,7.39,0.59,1.17,0.25,2.49,2.29,4.1,8.55,5.88,1.55,0.21,2.59,3.73,2.44,3.89,0.0,1.15,0.25,3.52,3.51,2.99,1.46,3.1,2.23,0.05,2.05,2.33,0.01,0.86,3.5
9.33,0.01,0.05,1.07,4.12,1.88,2.53,0.07,0.07,0.07,10.44,1.88,9.91,11.0,0.05,0.72,1.11,10.66,4.11,10.15,10.58,7.66,0.24,0.01,10.44,7.31,11.17,11.21,9.97,1.88,9.55,7.59,2.06,0.98,7.65,4.4,5.45,10.82
0.06,3.58,6.92,2.88,0.19,0.01,0.01,6.83,5.97,1.94,1.85,1.09,1.05,2.34,3.52,7.44,3.93,2.35,0.18,0.86,1.74,0.2,2.47,0.02,1.85,0.01,1.86,1.85,1.12,0.01,0.5,0.02,1.04,0.19,0.23,2.09,0.01,1.62
0.25,5.57,8.9,4.54,0.02,0.2,0.2,8.83,7.9,0.2,1.61,0.2,0.24,1.61,5.52,9.32,4.68,1.93,0.25,0.13,0.2,0.2,3.44,0.01,1.61,0.02,0.07,0.14,0.2,0.21,0.2,0.01,0.47,0.08,0.2,3.51,0.02,0.2
1.73,2.18,6.23,3.9,0.06,0.67,0.83,5.87,5.41,0.67,2.84,0.04,2.76,3.43,2.14,6.54,3.88,2.88,0.05,3.07,4.44,2.47,1.91,0.0,2.84,1.01,4.32,4.45,3.75,0.75,3.53,2.42,0.54,2.36,2.53,0.02,0.97,4.19
1.06,4.69,7.75,3.31,0.34,0.57,0.51,7.69,6.73,0.8,2.21,0.8,1.3,2.35,4.63,8.11,3.63,2.6,0.33,0.63,0.58,0.14,2.27,0.0,1.83,0.57,0.92,0.96,0.08,0.01,0.66,0.0,0.03,0.62,0.67,3.2,0.37,0.65
4.59,1.51,2.54,0.66,0.01,0.33,2.44,2.31,1.77,1.67,5.78,0.82,5.21,6.34,1.4,2.98,0.64,6.09,0.02,5.41,5.96,3.11,0.86,0.0,5.78,2.61,6.48,6.47,5.31,0.01,4.89,3.04,0.74,0.99,3.11,0.9,1.12,6.2
3.95,5.17,5.94,1.26,0.06,0.45,0.34,5.25,3.88,0.45,5.71,0.02,4.87,6.03,5.12,5.72,0.67,6.18,0.05,3.3,3.17,0.27,0.65,0.0,2.6,2.97,3.94,3.97,2.94,0.06,2.4,0.17,1.04,0.3,0.42,4.87,0.43,3.38
9.89,0.01,0.32,1.39,4.68,2.42,2.93,0.14,0.14,0.14,11.0,2.42,10.48,11.57,0.13,0.83,1.38,11.22,4.67,10.71,11.12,8.2,0.01,0.07,11.0,7.86,11.72,11.77,10.51,2.42,10.1,8.13,2.59,1.55,8.2,4.96,6.01,11.36
1.89,4.21,6.51,1.81,0.41,1.48,0.91,6.36,5.34,1.5,3.61,1.47,2.77,3.93,4.16,6.67,2.17,4.08,0.46,1.6,1.47,0.89,0.68,0.03,1.53,1.64,2.19,2.25,1.02,0.04,0.67,0.03,0.17,0.73,0.9,3.48,0.17,1.7
6.62,1.85,1.82,0.01,0.18,0.97,2.12,1.01,0.0,0.03,8.32,0.18,7.55,8.85,2.16,1.62,0.05,8.83,0.63,7.09,6.96,4.02,0.04,0.2,6.66,4.72,7.7,7.76,6.53,0.01,6.16,3.94,0.01,0.01,4.03,4.64,3.46,7.19
